ID,ArticleURL,ImageURL,TimeStamp,TempDist,KeywordInHeadline,RichContentCaption,FloodSense,ArtClass,ArtSubclass,ArtClassPred,ImgClass,ImgClassPred,BischkeFloodRelated
flood0528,https://www.mmtimes.com/national-news/15811-rakhine-death-toll-rises-to-35-as-government-begins-air-drops.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di100/ministry-for-border-affairs-drops-supplies-from-an-air-force-helicopter-to-flooded-villages-in-rakhine.jpg?itok=XnlS3hSM,2015-08-04T00:00:00Z,1,False,True,Water,TF,TF,TA,IP,IP,False
flood0529,https://www.mmtimes.com/national-news/15812-rescuers-race-to-flood-zones-as-toll-rises.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di100/residents-paddle-through-floodwaters-in-kalay-sagaing-region.jpg?itok=Jfc6Y0VM,2015-08-04T00:00:00Z,1,True,True,Water,TX,TX,TX,IF,IF,True
flood0530,https://www.mmtimes.com/national-news/15813-bottles-keep-pyay-relief-effort-afloat.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di100/volunteers-use-ko-aung-set-paing-boat-to-get-around-the-flooded-town-of-pyay.jpg?itok=lqkEpZuG,2015-08-04T00:00:00Z,N,False,True,Water,TA,TA,TA,IF,<NA>,True
flood0531,https://www.mmtimes.com/national-news/15833-official-flood-relief-yet-to-reach-hard-hit-kalay-township-in-sagaing-region.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di101/local-residents-paddle-around-flooded-kalay-in-sagaing-region.jpg?itok=faqh2TwN,2015-08-05T00:00:00Z,1,True,True,Water,TA,TA,TA,IF,IF,False
flood0532,https://www.mmtimes.com/national-news/15834-food-shortages-and-swelling-rivers-stymie-villagers-efforts-to-recover.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di101/families-taking-refuge-at-the-ka-lal-kone-village-monestary-in-pwintbyu-township.jpg?itok=bpuhToy3,2015-08-05T00:00:00Z,N,False,True,Water,TA,TA,TA,IX,IX,False
flood0533,https://www.mmtimes.com/national-news/15846-rakhine-state-flooding-death-toll-hits-at-least-55.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di102/rakhine-state-body-in-boat-1-kaung-htet.jpg?itok=QnmtTY6_,2015-08-06T00:00:00Z,1,True,True,Water,TA,TA,TA,IX,IX,False
flood0534,https://www.mmtimes.com/national-news/15877-social-media-drives-flood-donations.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di103/social-media-flood-relief-2.jpg?itok=8mOV_M9Y,2015-08-07T00:00:00Z,1,True,True,Water,TT,TT,TA,IP,IX,False
flood0535,https://www.mmtimes.com/national-news/15882-delta-residents-wary-of-flood-potential.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di103/nyaungdon-flooding-1-zarni-phyo.jpg?itok=I71GnWRp,2015-08-07T00:00:00Z,1,True,True,Water,TX,TX,TX,IF,<NA>,True
flood0536,https://www.mmtimes.com/national-news/15908-special-rapporteur-s-trip-hampered-by-government.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di104/yanghee-lee.jpg?itok=IRmi_iNN,2015-08-10T00:00:00Z,1,False,True,Water,TL,TL,TA,IP,<NA>,False
flood0537,https://www.mmtimes.com/national-news/15920-landslides-could-force-hakha-city-to-move.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di105/chin-state-damage.jpg?itok=akr4gtrP,2015-08-11T00:00:00Z,2,False,True,Water,TA,TA,TA,ID,<NA>,False
flood0538,https://www.mmtimes.com/national-news/15922-flood-hit-farmers-fear-loan-losses.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di105/farmland-flood-rakhine-1-kh.jpg?itok=NXifcJRH,2015-08-11T00:00:00Z,N,True,True,Water,TA,TA,TA,IF,IF,True
flood0539,https://www.mmtimes.com/national-news/15925-rice-destined-for-flood-hit-areas.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di105/-lucky-family-mrcs-donation-aung-myin-ye-zaw-1.jpg?itok=sUknSunM,2015-08-11T00:00:00Z,1,True,True,Water,TX,TX,TX,IP,IP,False
flood0540,https://www.mmtimes.com/national-news/15966-in-magwe-flood-relief-gets-political-for-nld.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di107/flood-relief-sidoktaya-suu-kyi-1-rj-vogt.jpg?itok=LZ5iYQ9a,2015-08-13T00:00:00Z,1,True,True,Water,TA,TA,TA,IP,<NA>,False
flood0541,https://www.mmtimes.com/national-news/15995-s-korea-assists-flood-hit-bago.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di108/7-south-korea-donation-2-aung-htay-hlaing.jpg?itok=gyPU_aQr,2015-08-14T00:00:00Z,1,True,True,Water,TT,TT,TA,IX,IP,False
flood0542,https://www.mmtimes.com/national-news/15997-one-man-s-bid-to-stop-the-flood.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di108/4-saving-the-delta-aerial-shot-1-boothee.jpg?itok=dE8O8XoJ,2015-08-14T00:00:00Z,N,True,True,Water,TX,TX,TX,IF,<NA>,True
flood0543,https://www.mmtimes.com/national-news/16013-government-accused-of-taking-credit-for-un-aid.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di109/unicef-boxes-tagged-with-a-magwe-government-sign-has-provoked-a-social-media-storm.jpg?itok=ugC3_gB8,2015-08-17T00:00:00Z,N,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0544,https://www.mmtimes.com/national-news/16014-flooded-religious-sites-to-be-restored.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di109/buddha-image-is-surrounded-by-floodwaters-in-kyouk-ye-village-near-hinthada-town.jpg?itok=UdL4PrE9,2015-08-17T00:00:00Z,1,True,True,Water,TA,TA,TX,IF,IF,False
flood0545,https://www.mmtimes.com/national-news/16035-amid-the-deluge-solidarity-and-leadership-emerge.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di110/taungoo-artists-group-performs-to-raise-money-for-flood-victims.jpg?itok=MsTJFQM1,2015-08-18T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0546,https://www.mmtimes.com/national-news/16043-speaker-rejects-proposal-to-suspend-session.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di107/shwe-mann.jpg?itok=7hUgqJv1,2015-08-18T00:00:00Z,Other,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0547,https://www.mmtimes.com/national-news/16053-emotional-farewell-for-flood-volunteer.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di111/friends-and-family-yesterday-attend-the-funeral-of-ko-thar-poe.jpg?itok=vzlUIHe8,2015-08-19T00:00:00Z,1,True,True,Water,TA,TA,TA,IX,<NA>,False
flood0548,https://www.mmtimes.com/national-news/16067-as-water-recedes-mud-poses-new-problems.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di112/aid-workers-bring-flood-relief-through-a-mud-strewn-village-in-sagaing.jpg?itok=Gho1JyRV,2015-08-20T00:00:00Z,N,False,True,Water,TA,TA,TA,IX,IF,False
flood0549,https://www.mmtimes.com/national-news/16072-flood-coordination-drastically-improved-but-not-without-flaws.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di112/local-volunteers-in-sidoktaya-village-magwe-region-help-unload-an-incoming-donation-of-water-bottles-and-food-supplies.jpg?itok=Ee1smQmC,2015-08-20T00:00:00Z,1,True,True,Water,TP,TP,TA,IX,IX,False
flood0550,https://www.mmtimes.com/national-news/16107-flood-hit-communities-slated-for-relocation.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di113/house-wallows-in-mud-in-kyaukkar-village-kalay-township.jpg?itok=F-Xajdjx,2015-08-21T00:00:00Z,N,True,True,Water,TF,TF,TF,ID,<NA>,False
flood0551,https://www.mmtimes.com/national-news/16110-floods-persist-in-ayeyarwady-delta.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di113/tharpaung-township-resident-builds-a-platform-above-the-flood-line.jpg?itok=OV3XUj_l,2015-08-21T00:00:00Z,1,True,True,Water,TA,TA,TA,IX,IF,False
flood0552,https://www.mmtimes.com/national-news/16138-amid-the-flooding-a-young-life-saved.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di115/ma-hnin-pa-lae-malnourishment-has-been-exacerbated-by-flooding.jpg?itok=JlCVUqGI,2015-08-25T00:00:00Z,N,True,True,Water,TA,TA,TA,IP,IF,False
flood0553,https://www.mmtimes.com/national-news/16174-flood-wracked-farm-animals-get-help.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di117/cow-in-ingapu-township-shows-legs-injured-by-floodwaters.jpg?itok=tQlKMD4q,2015-08-27T00:00:00Z,N,True,True,Water,TX,TX_politics,TX,IX,IF,False
flood0554,https://www.mmtimes.com/national-news/16201-hluttaw-closes-but-further-session-possible.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di118/for-hluttaw-representatives-the-last-goodbye.jpg?itok=pXKaTYPH,2015-08-28T00:00:00Z,1,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0555,https://www.mmtimes.com/national-news/16218-food-shortages-still-plague-flood-victims.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di119/resident-of-nyaung-don-township-suffers-illness-in-the-wake-of-recent-flooding.jpg?itok=LsUdBlPq,2015-08-31T00:00:00Z,N,True,True,Other,TX,TX_politics,TX,IX,IF,False
flood0556,https://www.mmtimes.com/national-news/16219-black-ribbons-fail-to-deter-militarisation-of-health-ministry.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di119/orthopaedic-surgeon-wears-a-ribbon-in-support-of-the-black-ribbon-movement-at-yangon-general-hospital.jpg?itok=U4NnSwTE,2015-08-31T00:00:00Z,1,False,True,Water,TL,TL,TA,IX,<NA>,False
flood0557,https://www.mmtimes.com/national-news/16255-farmers-wait-for-help-to-start-replanting-after-floods.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di121/farmer-ploughs-his-sodden-land-in-pwintbyu-township-in-magwe-region.jpg?itok=vkVXtq_S,2015-09-02T00:00:00Z,2,True,True,Water,TP,TP,TX,IF,<NA>,False
flood0558,https://www.mmtimes.com/national-news/16259-unhcr-calls-for-action-ahead-of-sailing-season.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di121/indonesian-red-cross-workers-take-a-rohingya-child-from-myanmar.jpg?itok=E-PX1bJp,2015-09-02T00:00:00Z,2,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0559,https://www.mmtimes.com/national-news/16263-magwe-region-the-land-that-media-freedom-forgot.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di121/more-than-100-journalists-and-activists-take-part-in-a-protest-calling-for-media-freedom-in-magwe.jpg?itok=Tb8ApIGz,2015-09-02T00:00:00Z,3,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0560,https://www.mmtimes.com/national-news/16288-election-in-doubt-in-flood-hit-chin-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di122/union-election-commission-chair-u-tin-aye-told-reporters.jpg?itok=X3Ezn7OS,2015-09-03T00:00:00Z,N,True,True,Water,TA,TA,TA,IP,<NA>,False
flood0561,https://www.mmtimes.com/national-news/16291-race-against-time-to-clear-damaged-water-sources.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di122/pumps-clear-a-contaminated-pond-in-rathedaung-township-rakhine-state.jpg?itok=6ADnj-15,2015-09-03T00:00:00Z,N,False,True,Water,TX,TX,TX,IX,IF,False
flood0562,https://www.mmtimes.com/national-news/16320-ma-ba-tha-to-celebrate-signing-of-race-religion-protection-laws.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di123/monks-attend-a-ma-ba-tha-conference-held-in-yangon.jpg?itok=McwVOlUf,2015-09-04T00:00:00Z,2,False,True,Water,TA,TA,TX,IX,<NA>,False
flood0563,https://www.mmtimes.com/national-news/16342-detailed-assessments-to-form-relief-strategy.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di124/workers-assist-flood-victims-in-tharpaung-township.jpg?itok=a3zga2Ff,2015-09-07T00:00:00Z,2,False,True,Water,TX,TX_forest_wetland,TX,IX,<NA>,False
flood0564,https://www.mmtimes.com/national-news/16436-myanmar-third-worst-for-deforestation-rate-says-un.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di128/myanmar-third-worst-for-deforestation-un-finds.jpg?itok=RgZp3t2U,2015-09-11T00:00:00Z,3,False,True,Water,TA,TA,TA,ID,<NA>,False
flood0565,https://www.mmtimes.com/national-news/16453-information-war-plagues-flood-victims.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di129/flood-victim-in-pwintbyu-township-carries-supplies-to-the-temporary-shelter.jpg?itok=o8cme8C3,2015-09-14T00:00:00Z,2,True,True,Water,TX,TX_politics,TX,IX,IX,False
flood0566,https://www.mmtimes.com/national-news/16481-northern-rakhine-facing-major-political-shake-up.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di130/woman-puts-voter-lists-on-display-in-maungdaw-township.jpg?itok=tojrixhh,2015-09-15T00:00:00Z,N,False,True,Other,TX,TX,TX,IX,<NA>,False
flood0567,https://www.mmtimes.com/national-news/16590-health-groups-call-for-higher-tobacco-tax.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di135/5-lu-tobacco.jpg?itok=GnzM2Lmo,2015-09-22T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0568,https://www.mmtimes.com/national-news/16639-election-takes-a-back-seat-as-flood-hit-magwe-s-farmers-struggle-to-rebuild.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di136/magwe-region-election-1-nay-aung.jpg?itok=1XhVFW5a,2015-09-23T00:00:00Z,N,True,True,Water,TX,TX,TX,IF,<NA>,True
flood0569,https://www.mmtimes.com/national-news/16643-economy-would-improve-if-we-can-increase-women-s-incomes-cheery-zahau.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di136/cheery%20facebook%20photo%20-%20landscape.jpg?itok=e4OFynhK,2015-09-24T00:00:00Z,N,False,True,Water,TA,TA,TA,IP,<NA>,False
flood0570,https://www.mmtimes.com/national-news/16686-flood-hit-farmers-to-get-new-loans-but-no-write-offs.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di138/vehicle-loaded-with-passengers-travels-on-a-flooded-road-near-daga-river-in-ayeyarwady-region.jpg?itok=IoSDg-u9,2015-09-25T00:00:00Z,2,True,True,Water,TX,TX_politics,TX,IF,IF,True
flood0571,https://www.mmtimes.com/national-news/16710-domestic-migrants-temporary-residents-still-not-on-voter-lists.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di139/residents-in-yangon-check-their-names-on-the-voter-list.jpg?itok=Q0iCkCKw,2015-09-28T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0572,https://www.mmtimes.com/national-news/16823-ethnic-chinese-hope-for-an-nld-victory.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di144/6-myanmar---china-border4.jpg?itok=IXl05lvQ,2015-10-05T00:00:00Z,2,False,True,Water,TF,TF,TF,IX,<NA>,False
flood0573,https://www.mmtimes.com/national-news/16959-homes-destroyed-as-heavy-rain-brings-more-flooding.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di150/light-truck-lies-half-submerged-in-kywae-min-kya-creek-in-natmauk.jpg?itok=3lijoBOT,2015-10-13T00:00:00Z,1,True,True,Water,TA,TA,TA,IX,IX,False
flood0574,https://www.mmtimes.com/national-news/16969-at-least-16-dead-30-missing-in-kayah-landslide.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di150/moi-kayah-landslide-3.jpg?itok=Yrdd0Ff3,2015-10-13T00:00:00Z,N,False,False,Water,TA,TA,TA,IX,IF,True
flood0575,https://www.mmtimes.com/national-news/16988-at-least-16-killed-in-kayah-landslide.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di151/victims-of-the-landslide-in-kayah-state-hpasawng-township.jpg?itok=TR6iZZCT,2015-10-14T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IX,IF,False
flood0576,https://www.mmtimes.com/national-news/16992-vote-to-go-ahead-after-day-of-confusion-2.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di151/u-tin-aye-union-election-commission-chair-talks-to-reporters.jpg?itok=1j6tZMRQ,2015-10-14T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0577,https://www.mmtimes.com/national-news/16998-election-observers-the-eyes-of-the-world.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/election-parties/page-1-eu-election-observers-thiri.jpg?itok=HR-2og4u,2015-10-14T00:00:00Z,1,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0578,https://www.mmtimes.com/national-news/17068-uec-makes-eleventh-hour-partial-switch-to-excel-for-voter-lists.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di154/panthein-township-election-subcommission-officials-work-on-the-voters-list.jpg?itok=Yx_v_soG,2015-10-19T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0579,https://www.mmtimes.com/national-news/17123-on-the-cusp-of-history-younger-generation-faces-tough-choices.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/election-parties/youth-mon-state.jpg?itok=EYs_I_RR,2015-10-21T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0580,https://www.mmtimes.com/national-news/17137-language-barrier-hampers-election-in-chin-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di157/voters-read-campaign-pamphlets-by-candlelight-in-village-near-hakha-chin-state.jpg?itok=BNMRM7g_,2015-10-22T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0581,https://www.mmtimes.com/national-news/17306-some-people-are-surprised-our-party-has-survived-phyu-phyu-nyunt.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/election-parties/phyu-phyu-nyunt.jpg?itok=ATWn7B4A,2015-10-31T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IP,<NA>,False
flood0582,https://www.mmtimes.com/national-news/17344-hard-yards-candidates-struggle-to-reach-voters-in-chin-state.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di165/hard-yard.jpg?itok=5nLDFcAr,2015-11-03T00:00:00Z,N,False,True,Water,TX,TX_politics,TX,IX,<NA>,False
flood0583,https://www.mmtimes.com/national-news/17400-election-live.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/election-liveblog/uec-stickers.jpg?itok=nklGzo_h,2015-10-01T00:00:00Z,N,False,True,Other,TX,TX_politics,TX,IP,<NA>,False
flood0584,https://www.mmtimes.com/national-news/17492-daw-suu-set-to-cruise-to-victory.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di169/daw-aung-san-suu-kyi-arrives-at-the-natsingone-polling-station-in-kawhmu.jpg?itok=NvPtPJMf,2015-11-09T00:00:00Z,1,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0585,https://www.mmtimes.com/national-news/17737-in-poverty-stricken-outskirts-hopes-for-change-run-high.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di178/u-tin-oo-sits-in-his-home-beneath-a-poster-of-nld-patron-u-tin-oo.jpg?itok=2Nnmm7Dl,2015-11-20T00:00:00Z,N,False,True,Water,TX,TX,TX,IP,<NA>,False
flood0586,https://www.mmtimes.com/national-news/17807-shan-protest-fighting-as-students-raise-funds-for-idps.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di181/4-mandalay-shan-conflict-protest-2-si-thu-lwin.jpg?itok=h9OOYGfT,2015-11-25T00:00:00Z,1,False,True,Water,TX,TX,TX,IX,<NA>,False
flood0587,https://www.mmtimes.com/national-news/18111-tough-decisions-for-nld-as-myitsone-suspension-deadline-looms.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di194/2-myitsone-tang-hpre-4-wa-lone.jpg?itok=X7byEO8R,2015-12-14T00:00:00Z,N,False,True,Water,TA,TA,TA,IP,<NA>,False
flood0588,https://www.mmtimes.com/national-news/18247-flood-aid-brings-relief-but-also-anger-and-distrust.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di200/victims-who-fled-flooded-villages-wait-for-food-supplied-by-locals-at-a-temporary-area-in-kyaunggon-township.jpg?itok=q6y7-HOy,2015-12-22T00:00:00Z,3,True,True,Water,TX,TX,TX,IX,IF,False
flood0589,https://www.mmtimes.com/national-news/18292-2015-year-in-review.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2015/di202/election-1jpg.jpg?itok=b7kjHZK-,2015-12-24T00:00:00Z,N,False,False,Water,TX,TX,TX,IX,<NA>,False
flood0590,https://www.mmtimes.com/national-news/18665-myanmar-is-still-the-third-most-malnourished-country-in-southeast-asia.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di220/page-6-pix-use-this.jpg?itok=XC3wgvy4,2016-01-27T00:00:00Z,N,False,True,Other,TX,TX_mining,TX,IX,<NA>,False
flood0591,https://www.mmtimes.com/national-news/18694-delco-resumes-mining-operations.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di221/houses-for-the-flood-victims.jpg?itok=H1pJ9J-u,2016-01-28T00:00:00Z,3,False,True,Water,TA,TA,TA,IX,<NA>,False
flood0592,https://www.mmtimes.com/national-news/18915-flood-victims-to-get-extra-rice.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di231/4-chin-hakha-landslide-6-aung-myin-ye-zaw.jpg?itok=Dll09wxQ,2016-02-11T00:00:00Z,3,True,True,Water,TA,TA,TA,IX,IX,False
flood0593,https://www.mmtimes.com/national-news/19340-flood-relocation-sparks-regional-border-squabble.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/March/6-chin-hakha-landslide-1-aung-myin-ye-zaw.jpg?itok=-XSQVUGy,2016-03-07T00:00:00Z,3,True,True,Water,TG,TG,TX,ID,IX,False
flood0594,https://www.mmtimes.com/national-news/19539-el-nino-wanes-but-weather-impacts-look-to-break-records.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di257/el-nino_noaa.jpg?itok=QjsbP-Gm,2016-03-18T00:00:00Z,3,False,True,Water,TX,TX_mining,TX,IX,<NA>,False
flood0595,https://www.mmtimes.com/national-news/19594-civill-society-groups-demand-halt-to-hpakant-jade-mining.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di260/jade-mining-1-kh.jpg?itok=KwG4Z2p3,2016-03-23T00:00:00Z,3,False,True,Water,TL,TL,TA,IX,<NA>,False
flood0596,https://www.mmtimes.com/national-news/19697-food-shortages-looming-in-chin-and-rakhine-states-un.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di264/rakhine-flooding-minbya-2-kh.jpg?itok=6h2UbdcE,2016-03-29T00:00:00Z,3,False,True,Water,TX,TX,TX,IF,<NA>,True
flood0597,https://www.mmtimes.com/national-news/19750-we-are-pleased-to-announce-wan-ifra-2016-awards.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di266/rakhine-flood-small-1.jpg?itok=qmVghw9e,2016-03-31T00:00:00Z,N,False,True,Water,TA,TA,TA,IF,<NA>,True
flood0598,https://www.mmtimes.com/national-news/20161-rain-stricken-kachin-idps-in-need-of-aid.html,https://www.mmtimes.com/sites/mmtimes.com/files/styles/mmtimes_ratio_c_normal_detail_image/public/images/mte/2016/di283/kachin-rain-aid-small.jpg?itok=q2Ntn3Wt,2016-05-06T00:00:00Z,N,False,True,Water,TX,TX_weather,TF,IX,IF,False
